paper_id,doi,record_id,source_location,table_title,material_description,baseline_material,measurement_purpose,row_index,row_data_json,confidence_score,review_status,extraction_method,source_type,peer_reviewed,open_access,cross_validated,out_of_scope,out_of_scope_reason,curator,retrieved_at_utc,license,citation
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_tio2_cu2o_30_min,Figure 7 (a: TiO2/Cu2O 30 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 30 min reaction time, under UV irradiation",reference TiO2 (no Cu2O deposition),"Assess UV-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) as a function of Cu2O deposition time, to find the optimal Cu2O loading for photocatalytic activity",2,"{""A/A0"": 0.79, ""Time"": 2.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.253068+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_tio2_cu2o_30_min,Figure 7 (a: TiO2/Cu2O 30 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 30 min reaction time, under UV irradiation",reference TiO2 (no Cu2O deposition),"Assess UV-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) as a function of Cu2O deposition time, to find the optimal Cu2O loading for photocatalytic activity",3,"{""A/A0"": 0.723, ""Time"": 3.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.253068+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_tio2_cu2o_60_min,Figure 7 (a: TiO2/Cu2O 60 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 60 min reaction time, under UV irradiation",reference TiO2 (no Cu2O deposition),"Assess UV-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) as a function of Cu2O deposition time, to find the optimal Cu2O loading for photocatalytic activity",0,"{""A/A0"": 1.0, ""Time"": 0.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.015557+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_tio2_cu2o_60_min,Figure 7 (a: TiO2/Cu2O 60 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 60 min reaction time, under UV irradiation",reference TiO2 (no Cu2O deposition),"Assess UV-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) as a function of Cu2O deposition time, to find the optimal Cu2O loading for photocatalytic activity",1,"{""A/A0"": 0.97, ""Time"": 1.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.015557+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_tio2_cu2o_60_min,Figure 7 (a: TiO2/Cu2O 60 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 60 min reaction time, under UV irradiation",reference TiO2 (no Cu2O deposition),"Assess UV-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) as a function of Cu2O deposition time, to find the optimal Cu2O loading for photocatalytic activity",2,"{""A/A0"": 0.915, ""Time"": 2.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.015557+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_tio2_cu2o_60_min,Figure 7 (a: TiO2/Cu2O 60 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 60 min reaction time, under UV irradiation",reference TiO2 (no Cu2O deposition),"Assess UV-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) as a function of Cu2O deposition time, to find the optimal Cu2O loading for photocatalytic activity",3,"{""A/A0"": 0.897, ""Time"": 3.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.015557+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_reference_tio2,Figure 7 (a: reference TiO2),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2 photocatalytic layer only, no Cu2O deposition -- the baseline against which all Cu2O deposition times in this panel are compared",,"Establish the TiO2-only photocatalytic degradation rate under UV irradiation, to isolate how much Cu2O deposition improves (or, at high loading, hinders) activity relative to unmodified TiO2",0,"{""A/A0"": 1.0, ""Time"": 0.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.485082+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_reference_tio2,Figure 7 (a: reference TiO2),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2 photocatalytic layer only, no Cu2O deposition -- the baseline against which all Cu2O deposition times in this panel are compared",,"Establish the TiO2-only photocatalytic degradation rate under UV irradiation, to isolate how much Cu2O deposition improves (or, at high loading, hinders) activity relative to unmodified TiO2",1,"{""A/A0"": 0.86, ""Time"": 1.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.485082+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_reference_tio2,Figure 7 (a: reference TiO2),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2 photocatalytic layer only, no Cu2O deposition -- the baseline against which all Cu2O deposition times in this panel are compared",,"Establish the TiO2-only photocatalytic degradation rate under UV irradiation, to isolate how much Cu2O deposition improves (or, at high loading, hinders) activity relative to unmodified TiO2",2,"{""A/A0"": 0.685, ""Time"": 2.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.485082+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_a_reference_tio2,Figure 7 (a: reference TiO2),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2 photocatalytic layer only, no Cu2O deposition -- the baseline against which all Cu2O deposition times in this panel are compared",,"Establish the TiO2-only photocatalytic degradation rate under UV irradiation, to isolate how much Cu2O deposition improves (or, at high loading, hinders) activity relative to unmodified TiO2",3,"{""A/A0"": 0.562, ""Time"": 3.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:13.485082+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",0,"{""A/A0"": 1.0, ""Time"": 0.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",1,"{""A/A0"": 0.9, ""Time"": 0.5}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",2,"{""A/A0"": 0.823, ""Time"": 1.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",3,"{""A/A0"": 0.758, ""Time"": 1.5}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",4,"{""A/A0"": 0.7, ""Time"": 2.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",5,"{""A/A0"": 0.625, ""Time"": 2.5}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_10_min,Figure 7 (b: TiO2/Cu2O 10 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 10 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",6,"{""A/A0"": 0.562, ""Time"": 3.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.007952+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
acsomega_5c08505,10.1021/acsomega.5c08505,acsomega_5c08505_figure_7_b_tio2_cu2o_60_min,Figure 7 (b: TiO2/Cu2O 60 min),Figure 7. Photocatalytic activity of the TiO2/Cu2O samples in methyl orange dye solution under (a) UV and (b) visible light irradiation.,"Glass substrate coated with TiO2, then Cu2O nanoparticles deposited via heterogeneous nucleation for 60 min reaction time, under visible-light irradiation","reference glass substrate (bare, uncoated)","Assess visible-light photocatalytic degradation of methyl orange dye (A/A0 = absorbance ratio to initial) to evaluate whether Cu2O sensitization extends TiO2's photocatalytic activity into the visible range, whether the underlying support (TiO2 vs inert porous SiO2) matters, and whether activity is genuinely photocatalytic rather than simple dark adsorption",0,"{""A/A0"": 1.0, ""Time"": 0.0}",0.49999999999999994,self-reviewed,hand-traced,digitized-from-figure,True,True,False,True,"Reaction/process performance (photocatalytic dye-degradation kinetics vs. irradiation time), not an intrinsic material property -- out of this project's stated scope (material composition, structure, size/shape/film properties). Kept in the dataset since the extraction was already done and reviewed, but excluded from material-property queries by default. See schema.py module docstring, 'Scope note'.","SpectraScribe (extract_table.py, transcription human/LLM-provided)",2026-07-31T04:34:39.500859+00:00,CC-BY 4.0 (ACS Omega),"Petra Demény, Borbála Tegze, Bálint Fodor, Pál Maák, János Madarász, Zsombor Pap, Dániel Zámbó, Tamás Igricz, Adél Sarolta Rácz, Norbert Nagy, Zoltán Hórvölgyi. Titania-Supported Photocatalytic Coatings of Cu2O Nanoparticles Synthesized via Heterogeneous Nucleation. ACS Omega 2026, 11, 5374-5383. https://doi.org/10.1021/acsomega.5c08505"
